epoch,train_loss,train_acc,train_auc_roc,train_auc_prc,val_loss,val_acc,val_auc_roc,val_auc_prc
1,0.7136445564337166,0.5564830490081174,0.5793904656746206,0.5622708497316636,0.6594545636172586,0.5880098049441953,0.6481860960544157,0.6351307868159664
2,0.6275740875119203,0.6377783565568433,0.6956581761213578,0.6781082784712752,0.599218533933629,0.6675706686137478,0.7350236976690896,0.7145854134463696
3,0.5778168051375404,0.6890871207188436,0.7599074076350927,0.7390887171431565,0.56221410846939,0.704613017628038,0.7771181098470841,0.7542114648071699
4,0.5480243381518541,0.7162043668880497,0.7916102842377094,0.770439457453962,0.5337577772001236,0.7289949932199854,0.8058981188142791,0.7856803349890452
5,0.5291290152526726,0.7334505360941095,0.8098188332020934,0.7875383107979963,0.5206839520279429,0.7414076353395223,0.8175226922216094,0.7976849523257075
6,0.5113655316652189,0.7496852888831012,0.8254288866592818,0.8030138720680992,0.5081364506101962,0.749204652133097,0.8270184666547978,0.8055013895353222
7,0.4964885129941836,0.7601597430220949,0.837012693544819,0.8148749195055471,0.49624372465873867,0.7588270574736623,0.8384617055030963,0.8178542398165222
8,0.48625972730063904,0.7693406259495594,0.8451764910126282,0.8225427203975514,0.48123374211722275,0.7718264316261604,0.851191660490645,0.829187179040179
9,0.47655301512325215,0.7752181273603334,0.8519975051072268,0.830132136661616,0.4685534126314416,0.7812011056639199,0.8580424218541178,0.8378898943046418
10,0.46426451211640696,0.7841211963363285,0.8606241206281092,0.8391442463399729,0.47039764040240384,0.7782022530510065,0.8566693017508138,0.8354656292947023
11,0.45867894717832197,0.7880974085167339,0.8643558997267267,0.8427289846981764,0.45142498753845994,0.7932095546051945,0.870338514197426,0.8502495826522841
12,0.4484562108216768,0.7943525632677866,0.8707715962511631,0.8500618333971697,0.45544789857557,0.7908104725148639,0.8694100556188483,0.8499810067042819
13,0.44462301355737743,0.7975430828666927,0.8732493544430466,0.8526674145810004,0.44985642164084516,0.7921143214770001,0.87032958704129,0.8496182491873003
14,0.4365790136793336,0.8019750835612276,0.877993780778128,0.8578401291171898,0.4411817841116027,0.7979555648273704,0.8752002768854581,0.8563150509091557
15,0.43010919052274216,0.8064070842557625,0.8820387222753809,0.8615293266288757,0.43365065400165476,0.800641493689371,0.8796304158583765,0.8613362442183519
16,0.42271005399769346,0.810352910535226,0.886279278321295,0.8667713824943017,0.4269558579565848,0.808308125586732,0.883977858275472,0.8650710037694967
17,0.4180663186598658,0.8130312106611104,0.8889807293083153,0.8699766887828134,0.4163022323334641,0.8148534473766559,0.8908334395416484,0.873787068330573
18,0.4107696455533644,0.8174849155706038,0.8929607148960834,0.8739536618864499,0.4193886807300108,0.814136330447481,0.8887261465272834,0.867537130400724
19,0.4045517913318319,0.8218474627772714,0.8962739556680673,0.8777895194580156,0.41109406621062966,0.8193517262960258,0.89380068228334,0.8762243421376179
20,0.40059094152480784,0.8238355688674741,0.8984979742610226,0.8803503102196515,0.4043130248029625,0.8244628142275999,0.8971429638440167,0.8792651297467738
21,0.3951846303545301,0.8283891131657768,0.9012146038213675,0.8823685229405768,0.4035693111242611,0.8210597684364244,0.8960160324434505,0.8784822967093936
22,0.39075488319629625,0.8300907236185268,0.903235108386885,0.8846023043212932,0.39452058151154495,0.8276833211640764,0.9020346438612518,0.8850593997055234
