epoch,train_loss,train_acc,train_auc_roc,train_auc_prc,val_loss,val_acc,val_auc_roc,val_auc_prc
1,0.7133653027660375,0.5524981551417285,0.575030786661541,0.5570715705083411,0.6638797696419872,0.5887399603629916,0.6299553502655391,0.6161716987556413
2,0.6338028007048971,0.6296045492034553,0.6862472123857952,0.6721137223375182,0.6007334756517952,0.6686528632523209,0.7360708001111385,0.717147393909861
3,0.580962069430854,0.6870556061987237,0.7580158312505456,0.7391466311919196,0.5655527466390706,0.7052910190883488,0.777280555800389,0.7558579952945218
4,0.5492912736328991,0.7154707644224508,0.7911023187041423,0.7708974886534811,0.5418271267887846,0.7214848231980807,0.79875260659631,0.7806788301426527
5,0.5265889741161783,0.7332161305725572,0.8111578974732305,0.790754286857658,0.5161651481897699,0.7397517471576093,0.8187131027879939,0.8012344047496682
6,0.5087362032536495,0.7486391457220992,0.8258282027600996,0.8045755967109235,0.504914982731454,0.75,0.8280117718969839,0.805821385253782
7,0.49563692322092795,0.7588965577115075,0.8367836227924907,0.8146711081882441,0.4906252693480864,0.763064566600605,0.841861070406386,0.821464793976413
8,0.4822835427768716,0.7677084689846768,0.8462464242995977,0.8250143227241284,0.4854336951514336,0.7685798477104412,0.844422120743807,0.8229627024182107
9,0.4768102209997109,0.7714936840734471,0.8506583851741104,0.8293054130875137,0.47692478856702686,0.7742907061645979,0.8516071112153598,0.8312760263098494
10,0.4675570846970061,0.7791422494248383,0.8574186360591955,0.8362254372718949,0.4722719695168441,0.7793626786273078,0.8556130164693028,0.8343293588309773
11,0.45758445108289253,0.7851890437122889,0.8636580801506086,0.8432260147938664,0.46078415708197684,0.7812141441535413,0.861662437047909,0.8421811117173754
12,0.4490319401008954,0.7915136519512089,0.869354576266125,0.8493912557216827,0.4473529511887226,0.7937962866381558,0.8718827609069639,0.8515460456139863
13,0.4427331810064933,0.7951208924773191,0.8737609934034544,0.8537440786566604,0.44730244748993014,0.7954000208615833,0.8724719793922721,0.8531898455339629
14,0.43565270346672463,0.8009376220862091,0.8778057506546563,0.8584150123067585,0.4405488719672347,0.7987639511838949,0.8755356868288999,0.8558662803288258
15,0.428527176462435,0.8059426140556496,0.8821221111939088,0.8625976684674943,0.4283881014351105,0.807265046417023,0.8827638514021168,0.8640207593927768
16,0.42088898007135017,0.8086773451404262,0.886426971674265,0.8677652279069468,0.4221781068093413,0.8098727443412955,0.8865302993608929,0.8684132111182268
17,0.4138073138604485,0.8140556496071537,0.8907202197919343,0.8725902444317397,0.42018605494034156,0.8107332846563055,0.887619603151951,0.8709697794005425
18,0.40934362232351323,0.8175977774883882,0.893125503674728,0.8739239711302688,0.42069469025949,0.8132627516428497,0.8888820246151452,0.8695552918912502
19,0.404062057269004,0.8224551807961106,0.8965389726779744,0.8776593134691859,0.407925398656023,0.8195864191092104,0.8940412435728691,0.8765867092062654
20,0.3967478935113201,0.8256326778660416,0.8997821825774013,0.8816811247448632,0.4016396550599012,0.8225461562532597,0.8970785333458223,0.8813030906954809
21,0.3928409836306963,0.8264444155054912,0.9015513102574633,0.8832767615085477,0.39770757916996524,0.8254537394388234,0.8997364261230936,0.8812699879339989
22,0.3886175650220812,0.8307201458523246,0.9043236415557784,0.8860259657614771,0.3972843977996402,0.8251408156879108,0.9018904836858317,0.8825043562183739
23,0.38221544631783805,0.8328949081911707,0.9074526291164359,0.8902061468007827,0.38819098539119645,0.8296782100761447,0.9047312923827073,0.8880511092598187
24,0.37615895203047134,0.8375396101922994,0.9100845616452078,0.892800769678094,0.38971564177117907,0.8294435172629603,0.9035232508869573,0.8866218291759204
25,0.3715112371857021,0.8400876850284326,0.9123173624322706,0.895140306328918,0.3839408253633629,0.8313340982580578,0.9065262937143823,0.8906293637533543
26,0.3664741671938664,0.8413074619091028,0.9146558975019432,0.8982397067772685,0.3805214035208859,0.8333420256597476,0.9093526824836651,0.8937979857064801
27,0.3616321406229071,0.8439076268611364,0.9167087592014138,0.9008287716056624,0.37747502992831344,0.837462188380098,0.9099606542529401,0.8936235868307351
28,0.35835090989365254,0.8471675999479099,0.9186430115162882,0.9020591207033022,0.37250457648578394,0.8401481172420987,0.91339770456649,0.8967891157997772
29,0.3536653209822912,0.8491513651951209,0.9204581298597334,0.904157801009893,0.36476457746307184,0.8452983206425367,0.9157745748478612,0.8994236655602839
30,0.3526187474810322,0.8502669618439901,0.9208643650423105,0.9039424693131523,0.3774833364109681,0.8410608115155941,0.914696881527847,0.8997145440668513
31,0.34708029000110324,0.853743977080349,0.9234419130661293,0.9075403947613011,0.35491935838384203,0.8501616772713049,0.9203928389481518,0.9053994212432659
32,0.34343485072751256,0.8549507314320441,0.9248133374484004,0.9087847373804145,0.3544777966495648,0.8498487535203922,0.9208351782426676,0.9073794017051149
33,0.3404004801265087,0.8561531449407475,0.926099908252137,0.9108812788355916,0.34958026640306017,0.8537863773860436,0.923329684274395,0.9086553332855422
34,0.335200068707391,0.8584711550983201,0.9283733346716327,0.9131522523120021,0.34811694062239834,0.8546860331699176,0.9239271811873997,0.9101588501696545
35,0.3321542149669114,0.8607370751399922,0.9298445267642534,0.914433949538545,0.35047000572916936,0.8506049859184313,0.9223045151776832,0.9077688495982034
36,0.3273301099418595,0.8636107132005035,0.9313100951503476,0.9166748931703481,0.3385443968209358,0.8594972358402003,0.9269772207862189,0.9136361935702669
37,0.32415188635477626,0.8647653774362981,0.9327911050438423,0.9181155376673534,0.33902153928274653,0.8591451966204234,0.9272867268126693,0.9129933458042713
38,0.32108268910058335,0.8671050918088292,0.9341545785061712,0.91912668610176,0.34272267771946,0.8564331907791801,0.9262910405195077,0.9121764285482888
39,0.31750545263983815,0.8688327473195294,0.9352336427319723,0.9207878661623073,0.338865165726241,0.8585845415667049,0.9275736198249409,0.9137993893425401
40,0.31771877189164216,0.8683682771194166,0.935183063026683,0.920394783954597,0.3351146765243675,0.8593929279232294,0.9301677556527802,0.9162546362551489
41,0.313330484539828,0.8707817858228067,0.9370628795461822,0.9224699318734635,0.32880844907118006,0.8624439344946282,0.9315586569674049,0.9188901597803906
42,0.3127577373151145,0.8714893432304553,0.9371738895443115,0.9226285822601586,0.3320746140359676,0.8613747783456764,0.9305196326904472,0.9158089816263248
43,0.3076257355853688,0.8738116942310197,0.9390813180611257,0.9251641169582733,0.32658859507015703,0.8649734014811724,0.9333319187562641,0.920415967734505
44,0.3046992890522878,0.8747276121022702,0.9400781731234873,0.9264838049048787,0.3323291409646083,0.861283508918327,0.9307580733723887,0.9174690935342564
45,0.30459031760498545,0.8750922429135738,0.94029325364995,0.926188795344756,0.32635409639017715,0.8652602482528424,0.9328253094456416,0.9200764372845275
46,0.29945899125664177,0.8777054303945826,0.9419458852917135,0.9286852227203356,0.3199549508975148,0.8687676019609888,0.9351049388019782,0.9223924578558775
47,0.2979334075293483,0.8789512523332031,0.9426366861070369,0.9290971331712624,0.3204441151380713,0.8683894857619693,0.9359152390434009,0.9223319033211076
48,0.2952189430364818,0.8799453053783045,0.943491101749535,0.930003291971353,0.315144982709245,0.8715839157192031,0.9372571872011802,0.924852284864575
49,0.29351478690472244,0.8809089725224639,0.9442265322042831,0.9309020081459651,0.31183398199228146,0.8737352665067278,0.9386409341427318,0.9267085395223167
50,0.2883415930937235,0.8825715153882884,0.9459151775989574,0.933419854600806,0.31769183478589674,0.8705669135287368,0.9369008329852684,0.9244844095478014
51,0.28941640471213653,0.8829491687285671,0.9453007914483392,0.9323949155115837,0.3117592219199977,0.8732658808803588,0.9382034419512735,0.9263656425957106
52,0.285598579016898,0.8850067283066372,0.9470252334878243,0.9343232296120771,0.3131781898612236,0.8736179201001356,0.9379666873512664,0.9246994971155426
53,0.28335618978004756,0.8864478881798845,0.9477256994763867,0.9350004092655793,0.30518068395119036,0.8781944299572337,0.9411404610197768,0.9297157591437636
54,0.280643955285637,0.8872075357034336,0.9484934982200952,0.935901827147821,0.30503750172262706,0.8752477313028059,0.9418700394510668,0.9301168479777344
55,0.276527188425755,0.8882276338064852,0.9498607727888758,0.9383841318687457,0.30205423394930153,0.8795895483467195,0.9424630030850968,0.9302230378080946
56,0.27809946034503863,0.8880887268307506,0.9491207978368797,0.936423953277865,0.301819000917343,0.8807499739230208,0.9429025002826388,0.9310798742552537
57,0.2752530548042859,0.8901419455658289,0.9506198303783522,0.9383547685670628,0.30150748170229147,0.8794982789193699,0.9424847609881513,0.9309315743706807
58,0.2718486190910797,0.8915440378521509,0.9515630041911416,0.9400950853156146,0.2942998226671009,0.8827318243454678,0.9450255293817189,0.9347414923336843
59,0.2720425743317135,0.8917263532578027,0.9512211252610306,0.9387748989854809,0.29679321417709553,0.8820277459059143,0.9445180295995121,0.9337118298075857
60,0.2688045159734547,0.8917523983157529,0.9523757924740064,0.9413284544084867,0.2974291470030419,0.8826144779388756,0.9447846947286335,0.9336400441670778
61,0.26687110633275085,0.893540825628337,0.9528590572410706,0.9418716234566544,0.29777330821654935,0.8821842077813706,0.9443585457647422,0.9333706026563641
62,0.26472041896633863,0.8938316621087815,0.9537475464189109,0.9427337809710412,0.2975661942430864,0.8826796703869824,0.9440296169856156,0.9320795304238805
63,0.2660868343407792,0.8948126926249077,0.9532245471763718,0.9415231810941406,0.294492039582746,0.8843746740377595,0.9452876187313126,0.9343517234043701
64,0.2600940513410062,0.8970221817076877,0.9551317406089427,0.9439767303659573,0.2957682993721139,0.8815713987691666,0.9465473854399704,0.9358548084503008
65,0.2604687069847325,0.8970786126665798,0.9547473330624363,0.943498718859611,0.2941211297512801,0.8835402107019923,0.9457624257282098,0.9348961393128595
66,0.26020333854751715,0.8972522463862482,0.9551125855769723,0.9438957999805395,0.2935353803276531,0.8836966725774487,0.9471563605622983,0.9364503453012978
67,0.25900539741150985,0.8980683248686895,0.9554285488999787,0.94397829168243,0.2875139482068334,0.8862391780536143,0.9478571198786723,0.9379043368443413
68,0.25471480582309647,0.8998784563962321,0.9566260683753074,0.9455845991754308,0.286576990279463,0.8872170647752164,0.9487299812739707,0.9391510156416545
69,0.25241340274414825,0.900299518166428,0.9575502937498781,0.9472272901928405,0.28717754017614133,0.8880515281109836,0.9486846450841794,0.9386399493985799
70,0.2526432410965996,0.9003081998524113,0.9573390790741334,0.9464856881357993,0.28732106073427166,0.8856133305517889,0.9486195566774261,0.938210755326613
71,0.2513976279447418,0.9006511264487563,0.9577720301979089,0.9472103677214931,0.2859920326053406,0.8888077605090227,0.9494812353272453,0.9398515785467544
72,0.24847475543056102,0.9024091678603985,0.9585418730213487,0.9480367430699502,0.28881877943324735,0.887021487430896,0.9479993631091546,0.936810603940356
73,0.24858778913479462,0.9019012892303685,0.9583879567570636,0.948036438445194,0.28446049916305294,0.8881167205590904,0.9498020040002146,0.9398359227537341
74,0.24810212732096196,0.9027130268698181,0.9587956572403066,0.9482316358796121,0.2844943885349613,0.8892380306665276,0.9498005338210885,0.9404957424658833
75,0.24843431341620675,0.9028128662586274,0.9585376373972104,0.9478176636054013,0.28464985959122274,0.8897595702513821,0.9503094765820674,0.9409550486814315
76,0.24505258037829536,0.9039718713374137,0.9597221027628337,0.9494492264372171,0.28454851829696026,0.8902419943673725,0.9495013343487189,0.9391687313388645
77,0.24339530000790346,0.9040847332551981,0.9599994986276411,0.9501984871070009,0.27921702446598845,0.8920021904662564,0.9514416637710077,0.9428829012282838
78,0.24298530088539272,0.9048400399357556,0.960203378584544,0.9500685569960649,0.2814850034822671,0.8919630749973922,0.9505421344687792,0.9410634443592474
79,0.24315040845726493,0.9052046707470591,0.9602178884603989,0.9500450595272497,0.282933515621771,0.8916110357776155,0.950106462320998,0.9408305150209555
80,0.24188509130377517,0.9061119069323262,0.9603740148858938,0.9502413544082126,0.28494518468685115,0.889537915927819,0.949460785761211,0.9392833952740656
81,0.23992149192265308,0.9069844163736598,0.9610688492915899,0.9511135127008815,0.2788082693625854,0.8920282674454991,0.9515088459249991,0.9419904682072912
82,0.24110979390583162,0.9058123887658983,0.9605062613423885,0.9502384085923065,0.28144408538168186,0.8914806508814019,0.95153118081556,0.9422719309658981
83,0.237590080293179,0.9079784694187611,0.9618701101933274,0.9519838936449744,0.2755464028986351,0.8928496922916449,0.9532311094304072,0.9445435123598065
84,0.2363161224607803,0.9076094977644659,0.9621679169705816,0.9525847491543279,0.2802378928821751,0.8911286116616252,0.9523689367541616,0.9438847978949245
85,0.2383546381178439,0.9066848982072319,0.9614081771921068,0.9515265680806235,0.28089944823536545,0.8904506102013143,0.9520973541410673,0.9439380064204201
86,0.23289346925944365,0.9094109476060251,0.9631529548854247,0.9536568934918281,0.27996020619484013,0.8915979972879942,0.9519188579389603,0.9426240914054227
87,0.23551992294367866,0.9089855449928376,0.96224491324079,0.9520855044360357,0.27989850663984606,0.8914936893710232,0.9519153392331844,0.942967548597013
88,0.23360333065168618,0.9089985675218127,0.9627813719041983,0.9530910538951587,0.2761691957105993,0.8938145405236257,0.952563845649786,0.9438966665117234
89,0.23374616966694858,0.9093371532751661,0.9627434681312527,0.9529621375020267,0.27879940863818015,0.8929018462501304,0.9523851175646623,0.9434554305219702
90,0.23105746800299137,0.9108173807353388,0.9634593007454604,0.9539073611293686,0.27939224306890736,0.8932538854699071,0.9527625003741409,0.9432257697282449
91,0.23161614024155813,0.9102226852454747,0.9633824531081883,0.9536478926656867,0.27696990613968714,0.8933842703661208,0.9531971052480374,0.9444864687990098
92,0.2315352132414635,0.9104657724530104,0.9631668197682008,0.9533434697420303,0.2793941803690762,0.8926541149473245,0.9525138364392022,0.943954775921319
93,0.22917812280035083,0.9112210791335678,0.9640255172753576,0.9545792116817738,0.2760433858050486,0.8950401585480338,0.9533991916370357,0.9449310888127479
94,0.22857477871210577,0.912306289881495,0.964049262065265,0.9546234734421755,0.273546211604121,0.8955616981328883,0.9539794958863763,0.945492726845133
95,0.22818217127512647,0.9118244563094153,0.9641067483783017,0.9547464999308954,0.2768855936350434,0.8958094294356942,0.9531486080371236,0.9435505978020307
96,0.22940879792793917,0.9115379606719625,0.9638630144818244,0.954138966219636,0.27845377536962485,0.8933060394283926,0.9526008972918012,0.943609967571327
97,0.22668300111007011,0.9121847462777272,0.9648190834077783,0.9557303202445618,0.2737133640205697,0.8958615833941797,0.9544223734078938,0.9457034512306999
98,0.22434465176023097,0.914155488995963,0.9652745447711677,0.9562639176854087,0.2746836978382993,0.8961745071450923,0.953884441869792,0.9451865059731271
99,0.22464798722601642,0.9137214046967921,0.9652079955422329,0.9561470672250204,0.276359468459138,0.8939840408887034,0.9535712056548142,0.945254186719148
100,0.22638978866020434,0.9128619177844337,0.9646466703323302,0.9553709375423707,0.27397096181321196,0.8955747366225096,0.9545892972194525,0.9465949341269978
101,0.22536194770667953,0.9131440725788948,0.9650623105051366,0.9559866919328613,0.27260927101040555,0.8956138520913738,0.9549814593411994,0.9474682235225959
102,0.22487695093768004,0.9129704388592265,0.9650317943996318,0.9560031586024647,0.2738412059831883,0.8956268905809951,0.9549772184660287,0.9466353123572083
103,0.2239487926381306,0.9140643312931371,0.965352629785171,0.9561372376721394,0.27238954641441737,0.8954965056847815,0.9555189087530294,0.9477023983306612
104,0.22331562374218442,0.9146850718409515,0.9655537275852493,0.9560437456036526,0.2746097578039455,0.8952226974027329,0.9544260998563723,0.9457148755130017
105,0.2237996131509016,0.913708382167817,0.9653667796105512,0.9562160342049721,0.27424272739117544,0.8951314279753834,0.954626994189863,0.9462033362812187
106,0.22227124414463842,0.9141641706819464,0.9658312145367217,0.9571091038205612,0.2732591769444603,0.8971263168874517,0.9549630797220939,0.9462675022356299
107,0.2225131276268385,0.9147805703867691,0.9656849638729164,0.9566157639243803,0.2735902709136283,0.8966699697507041,0.955117305728463,0.9472309015739913
108,0.22156226671409052,0.9146720493119764,0.9659452245911784,0.9572208576388398,0.27382137684152114,0.8959528528215291,0.9549594613950219,0.9467518658236207
109,0.221553944119895,0.9150714068672137,0.9658359285825449,0.9567485995410059,0.27471234913263753,0.8959398143319078,0.9543649687611009,0.9460833911309077
110,0.22184105144739513,0.9154013109345835,0.9657909617302619,0.9564170074825422,0.27031308575443475,0.8979607802232189,0.9558435850968348,0.9482895679395781
111,0.22079678981307377,0.9151191561401224,0.9661457131243499,0.957535455210885,0.27246156108569614,0.8970872014185877,0.9557197867663076,0.9475876308266284
112,0.21937637790890727,0.91572253331597,0.9666638733171488,0.9578214320699788,0.27430072400372707,0.8965395848544905,0.9548945620307281,0.9466630500350091
113,0.21836828122915386,0.9159222120935886,0.9668862834371794,0.9583066136592413,0.26953545898195974,0.8971784708459372,0.9567824212904175,0.9496006603936922
114,0.21969113974835758,0.9155185136953596,0.966313385736204,0.9573695590623417,0.2738813182770976,0.8968916240742673,0.9550301826550548,0.9471691518534596
115,0.2191486912124629,0.9161305725571907,0.9666438383585992,0.9578839032618953,0.27483678127063804,0.8968394701157818,0.9547806870692966,0.9464858285828692
116,0.21867485822551122,0.9166558145591874,0.9667079910321805,0.9576771187294901,0.27584938336129955,0.8968394701157818,0.954566186438798,0.9459434767012668
117,0.21815334333400943,0.9169640144115987,0.9667137880558658,0.9577973221742833,0.27319418071544094,0.8974783561072286,0.9556923854698363,0.9479847633837121
118,0.21681418509182585,0.9176325042323219,0.9673327883848424,0.9585661645529554,0.27285753185077344,0.8977000104307917,0.9558563162224575,0.9475999857878321
119,0.2174095329290029,0.916855493336806,0.967060128838187,0.9583094557387342,0.2783428142637036,0.8954965056847815,0.9543387792403939,0.9459132171516912
120,0.21830511775150602,0.9164127273516517,0.966690429093545,0.9578992973046335,0.2756026236135818,0.8965004693856263,0.9549279875255696,0.9463809474555895
121,0.21750062256242922,0.9172808959499935,0.9668860701730347,0.9574926707886964,0.2737632896811395,0.898469281318452,0.9553785824674854,0.9469916139987639
122,0.21854411999984827,0.9166080652862786,0.9666390533126613,0.9574462707092313,0.2717323567828235,0.8983519349118598,0.9565290982748675,0.9488935326430686
123,0.2167887683827963,0.9172288058340929,0.9672032606599112,0.9584007392287271,0.27765348687638974,0.8956529675602378,0.9544497335638299,0.9458706593865213
124,0.21760029534102987,0.9168034032209055,0.9669941178760446,0.9581504688301802,0.2701727297851437,0.8987039741316366,0.9565505406538176,0.9492611966841978
125,0.21650867683220879,0.9170681946433997,0.9674336372264484,0.9587504779377811,0.27169753434051996,0.8989125899655784,0.9563224180861071,0.9481215448349569
126,0.21679782510869758,0.9169553327256154,0.967269752719433,0.9584609674363527,0.27303631134161027,0.8977000104307917,0.956412491377896,0.9489846411926438
127,0.2154023166177494,0.918183791292269,0.9676053486293206,0.9588666575704984,0.2740549751289,0.8975044330864712,0.9556349985032734,0.9476646969285694
128,0.21532106419096453,0.9179580674567,0.9676059673176863,0.9589078420004516,0.27300302060252,0.8985605507458017,0.9561221656809678,0.9482340031685231
129,0.21663146450214565,0.9177453661501064,0.967177963590429,0.9581486202046565,0.27239345775240464,0.8982606654845102,0.9563815190149677,0.948707590178296
130,0.21559899882262856,0.9179233407127664,0.9674940195829056,0.9586961039284592,0.27329105999244196,0.8989777824136852,0.9559158581370548,0.9479010844487118
131,0.2161769366239246,0.9177323436211312,0.967249437491323,0.9584272554349638,0.27587816826404665,0.8979347032439762,0.9550112202683675,0.9467925263268981
132,0.21491703857857875,0.9183226982680036,0.967603101535992,0.9587665585195128,0.27426123693375565,0.8985214352769375,0.9556493667501939,0.9473667779433752
133,0.21554782260761557,0.918183791292269,0.9673650918164796,0.9585724043584873,0.27181416608201237,0.8995514759570251,0.9565115557466519,0.9490383963967599
134,0.21461340029936063,0.9185788080045145,0.9677587968732115,0.9590692029958177,0.2702176790671639,0.8991081673098988,0.9570841112951874,0.9500160320139337
135,0.21422545870657456,0.9185788080045145,0.9677978693969811,0.9590594955502714,0.2744054973834223,0.8975957025138208,0.9558230331894693,0.9480646877376963
136,0.21371300256104292,0.9184833094586968,0.9680777612700628,0.9597601484886037,0.2739302842606093,0.8982606654845102,0.9559092793914702,0.9480675051973552
137,0.2124352258956385,0.9194339540738812,0.9683928545401792,0.960180775858999,0.2740489520817215,0.8978303953270054,0.9559168404098336,0.9481771988932202
138,0.2145728677957532,0.9180448843165343,0.9678289962391402,0.9589945783539214,0.27321671107221446,0.8989386669448212,0.956004535370682,0.9482572139238067
139,0.21374563047451428,0.9182879715240699,0.9680011599850991,0.9596282866926935,0.272359829174909,0.8996297068947533,0.9566396918536105,0.9489955334028607
140,0.21574682135191695,0.9177887745800234,0.9674097056278532,0.9584686462543173,0.2764271361133758,0.8980781266298112,0.9552227108397077,0.9463823467341266
141,0.21279287185111942,0.9192125710813039,0.9682936854316446,0.9596706417064848,0.27270214591780334,0.8986257431939084,0.9563004888208232,0.9485679214706101
142,0.21224034495272354,0.9191735034943787,0.9684546777015091,0.9601077963844221,0.27576539170024567,0.8976087410034421,0.9553954344467174,0.9471945991299282
143,0.21325903745589583,0.9191040500065113,0.9680588741090129,0.9593412466190718,0.27347216781652717,0.8989386669448212,0.9561205554200193,0.948408694179711
144,0.21110617889165517,0.9200546946216955,0.9686911820226262,0.9604205445930575,0.27486192703843926,0.897999895692083,0.9556313808562105,0.9475826095315955
145,0.21299113216044438,0.9190128923036853,0.968227816959647,0.9594823490190868,0.2738670295540951,0.8986648586627725,0.9560889928094123,0.9479438927354393
146,0.2143092016491588,0.9187263966662326,0.9676344403986628,0.958617044527165,0.27423145632506585,0.8985866277250444,0.956045389282162,0.9482157836784373
147,0.21228771315047573,0.9193992273299475,0.9683974593347644,0.9599771292476298,0.27414906027108893,0.8989256284551997,0.9558398209078652,0.9475893217160143
148,0.21186087470623427,0.9194469766028562,0.9684152164860292,0.9596995394157171,0.27187547037309756,0.8992124752268698,0.9569283712491217,0.950082786574395
149,0.213484235272001,0.9191300950644615,0.9678928819085753,0.95884895672427,0.27377909491242963,0.8980520496505685,0.9564047926577411,0.948956881088484
150,0.21328776771706487,0.9188870078569258,0.9681952613343972,0.9596558413099207,0.2727155221618974,0.899186398247627,0.9564821491040928,0.9491984479599967
151,0.2124452433233414,0.9197812215132178,0.9681816434822746,0.9595399802218749,0.27579979334755933,0.8988213205382288,0.9555059141239786,0.9470964235645114
152,0.21199903213098634,0.9196162694795329,0.9684469071836626,0.9598769532529317,0.276262497306927,0.8972306248044226,0.9553981473420103,0.9475156088999335
153,0.21302143114357353,0.9194947258757651,0.9682328620001657,0.9593126813686731,0.27727454655160744,0.8977782413685199,0.9550588198676041,0.9465972850441939
154,0.21250433440981947,0.9190432782046274,0.9683804858981402,0.9600420554512813,0.27358714425925656,0.8992907061645979,0.9562244420715099,0.9489660241853128
155,0.21434281737035352,0.9186178755914398,0.967655562292087,0.9588308464717646,0.2724646880353866,0.8991603212683843,0.9567385389595402,0.9491760096772492
156,0.2123145260692662,0.9198463341580935,0.9682696101746434,0.9595419095430434,0.27527225202510386,0.8979347032439762,0.9558631669715809,0.9479902093055115
