epoch,train_loss,train_acc,train_auc_roc,train_auc_prc,val_loss,val_acc,val_auc_roc,val_auc_prc
1,0.7009593095310386,0.5574857837392021,0.5840827602886387,0.5680489245762566,0.640791355562593,0.620032335454261,0.6762996259711982,0.664778661060619
2,0.5996421368869223,0.6678213309024612,0.7354245760591732,0.7186862836317545,0.5727943695162264,0.6976504641702305,0.7699793290366856,0.7476981502040058
3,0.54600075089606,0.7201718973824717,0.7944657570470408,0.7732590640510062,0.5307119436180479,0.7334932721393553,0.8099890982749764,0.7874267667816719
4,0.5206969807937326,0.7401180709293745,0.817158016873264,0.795565188020068,0.5084789257123172,0.7490612287472619,0.8278490587002024,0.807808558146126
5,0.5015922920395063,0.7557103789555932,0.8331496008648854,0.8121114902175208,0.4976969596938494,0.7571842077813706,0.8357610673697387,0.8142548055759079
6,0.4871508443273283,0.7666406216087164,0.8443263714800349,0.8234209772051226,0.4903180100092913,0.7646943778032753,0.8428891227406066,0.8228783228106584
7,0.4765005691533661,0.7741068715544559,0.8520228753249162,0.8317554559013652,0.4759754782251736,0.7704965056847815,0.8536028127379996,0.8332705466236745
8,0.4669272045234935,0.7807136345878369,0.8584532250821268,0.8380151236208133,0.4714799120476662,0.7757510170021905,0.8572279378582673,0.8372412627611507
9,0.4587806724687518,0.7870121977688067,0.8643067782371663,0.8441677660703664,0.4645337186006904,0.7828569938458328,0.8607781008433317,0.8408768926450361
10,0.4532873497296162,0.7897990189694839,0.8675288763429727,0.8479628424245857,0.45476766742157393,0.7920491290288932,0.869647630309524,0.8500225126958612
11,0.4446951094453842,0.7957763597690671,0.8731603725319483,0.8538332435347011,0.4403704349684046,0.7987509126942735,0.8767926471410485,0.8611873500615083
12,0.4385432362802255,0.7995051438989452,0.876998958339004,0.8581042178470615,0.4429266555373706,0.7937962866381558,0.8761745701003112,0.8567275134460396
13,0.4304981385967604,0.8060902027173678,0.8821519747691671,0.8627354129894441,0.4306004476383106,0.8051136956294983,0.8827156727753475,0.8656783814987045
14,0.4246025991759615,0.8083778269739984,0.8853511869452632,0.8666383513367897,0.42394139990327107,0.8077344320433921,0.8860392047921062,0.8690592914094001
15,0.4177260148684101,0.8126969657507488,0.8892171131478157,0.8707577462888118,0.42313597797166197,0.8094815896526546,0.8851064937782074,0.866630929971603
16,0.41534865216289424,0.8138516299865434,0.8903820526528445,0.8717042539925421,0.42036233052317584,0.8124022113278397,0.8876818052611556,0.868211728806467
17,0.40980644429853436,0.8173894170247862,0.8935261860755213,0.8752016977948162,0.40954982366168463,0.8184651090017733,0.8939638861065041,0.876386654426752
18,0.40487102418458776,0.8207231844424188,0.8964232218017066,0.8778446416666215,0.41528472811981526,0.8168092208198602,0.8914687755469122,0.8714306648758348
19,0.3980796564622498,0.8241567912488605,0.8995668665898369,0.8818834650425161,0.4041911385735046,0.8198993428601231,0.8969478730460259,0.8811351060364347
20,0.39583875962976584,0.8262013282979555,0.9010459083405592,0.883209909052306,0.3970331266760217,0.825727547720872,0.9001715372635762,0.8833995345914581
