epoch,train_loss,train_acc,train_auc_roc,train_auc_prc,val_loss,val_acc,val_auc_roc,val_auc_prc
1,0.6654911965867859,0.5812692624907757,0.6237302286656484,0.6112798638582533,0.613777976035077,0.6510117867946177,0.7167542624368912,0.6966130292975465
2,0.5811446757740293,0.6869557668099144,0.75651791594336,0.7372188026233857,0.5495026257086113,0.7159956190674872,0.791832467670285,0.7729119290527097
3,0.5390902065643964,0.7241437687198854,0.7999710863339177,0.779060729269979,0.536574894386921,0.7267784499843538,0.8016264110224364,0.7767995497802219
4,0.5173294778529848,0.7399487780526979,0.8186892389974634,0.7987363976825823,0.5088420955757037,0.7471836862417858,0.8279714915729659,0.808998283544719
5,0.5013147499115562,0.7531970308633936,0.8319984856549874,0.8124773896537762,0.494366167315828,0.7615781787837697,0.8386011807575687,0.8201663400349508
6,0.4887226018836506,0.7633676259929678,0.8416708269285549,0.8228965271101538,0.48156690784362133,0.7666240742672369,0.8478078902302302,0.8295731706562737
7,0.4775297825885077,0.7704041324825281,0.8504483282449259,0.8313016420091808,0.47547172924966674,0.7712136226139564,0.8516967618816504,0.8314171209149479
8,0.46921204453117604,0.7763944958110865,0.856037535122563,0.8361763971322258,0.47003490445548457,0.7798451027432982,0.8574382713945552,0.8377175619118364
9,0.45781052542440687,0.7848417762729522,0.8635809178366078,0.8441402488303618,0.4664421517682098,0.7750208615833942,0.8596997295544976,0.8424333716022946
10,0.4513489153017035,0.789603681034857,0.8680740880316514,0.8484565057517408,0.44763871960561863,0.7940831334098258,0.871226633291216,0.8519569800879564
11,0.4423502824564394,0.7953683205278466,0.8734268515638536,0.8537705629168255,0.44967433484140024,0.7885939292792323,0.8696059535873397,0.8513244123288541
12,0.43523828395203584,0.7994313495680861,0.8780905310589804,0.8597230850962005,0.43176965259891414,0.8032361531240221,0.8807801999762399,0.8653496066308151
13,0.42767503375254057,0.8042453444458914,0.8822353838873029,0.8639299868454867,0.43753560420381793,0.7964561385209138,0.877753270818071,0.8595267576783365
14,0.4246748167550382,0.8069800755306681,0.8841958125952654,0.8656757436838798,0.42803604818924856,0.8040445394805465,0.8827838695025378,0.8652304667103814
15,0.4169262302836729,0.8115987324738464,0.8889219421555998,0.8699931802068079,0.421270072432197,0.8104855533534995,0.8878821712277725,0.8687458395644521
16,0.4109994326375935,0.8152059729999566,0.8920462191752169,0.8735728624623091,0.42173872092748266,0.8074867007405863,0.8871776450023936,0.869062258114266
17,0.40438287330128103,0.818943438815818,0.8955916354471078,0.8777938600142244,0.4172287010184117,0.805752581620945,0.8907251637730584,0.8724618725711817
18,0.4013074365533381,0.8210574293527803,0.8972801504111046,0.8794466691574486,0.40818022860343706,0.8151663711275686,0.8952611828434007,0.8788622248356396
19,0.39414384413827347,0.8255762469071494,0.9013979765785132,0.8839736275332883,0.40180641913844234,0.8223636173985606,0.8974505617656443,0.8808226505231105
20,0.3878464201431533,0.829639275947389,0.9043286733308831,0.886729978456307,0.3952903059372703,0.8254798164180661,0.9006186162197516,0.8822371004480213
21,0.3846085246043854,0.8308113035551504,0.9058343039461655,0.8886417783512729,0.38511462014273806,0.8300693647647857,0.906156151299096,0.889944185074913
22,0.38209888102016076,0.8332986065893997,0.9070912090629671,0.8893579112640028,0.38477928714059845,0.8313340982580578,0.9058556162893519,0.8892244099450499
23,0.3748405040663636,0.8370273907192777,0.9105563969012602,0.8935359682956047,0.3810153563234994,0.833394179618233,0.9075163134938268,0.8901288505831955
24,0.3703286881604563,0.8392064939011156,0.9127298314173695,0.8964542183844769,0.37591280539416044,0.8376708042140398,0.910568865385329,0.8941381730699415
25,0.36791182259291666,0.8408212874940313,0.9138804634194813,0.8973468955914203,0.3770478311850354,0.83623657035569,0.9095879713246036,0.8934927551863523
26,0.3639827440012897,0.8428658245431263,0.9157166143032343,0.8994517408040488,0.3698127852859469,0.8397439240638365,0.9133984804565839,0.898307919408222
27,0.36036926877836534,0.8452011980726657,0.917399370004753,0.9009945901097284,0.3676623516247147,0.8422733910503807,0.9145263033487476,0.8994485275125845
28,0.35803723594673226,0.8465685636150541,0.9185548931384303,0.9021273663502379,0.36538312746509344,0.8424559299050798,0.9160303411351962,0.8992158797533956
29,0.3511802087896332,0.8500933281243217,0.9216166705359656,0.9057523081268238,0.35948782718453925,0.847175863148013,0.9183277336826192,0.9030283309683673
30,0.35182653043027623,0.8504232321916916,0.9213125696211664,0.9047456157907658,0.3571581832308385,0.8456373213726922,0.9196540253167185,0.9058491246164846
31,0.34741339253257403,0.8517992794200634,0.9232671207331266,0.9077242448504997,0.3580001696774817,0.8474496714300616,0.9192648419737233,0.9047193967985016
32,0.3443276689981128,0.8541867430655034,0.9241982449898485,0.9084319129968864,0.3519639047042438,0.8508657557108584,0.9224612422565897,0.9086206059726548
33,0.3402598220471909,0.8567348179016365,0.9262625561738237,0.9108680241552213,0.3485884731786025,0.8536168770209659,0.9225633863854111,0.9061986399249822
34,0.33702927794406595,0.8583062030646351,0.9278055613021743,0.9127754180262729,0.34821297544327373,0.8518436424324606,0.9234232691318666,0.9081656074345503
35,0.333077859854219,0.8599774276164431,0.9290587859448844,0.9138493487709047,0.34539936176862884,0.8530040680087618,0.924745710215873,0.9115538427711403
36,0.33026035174047613,0.8617050831271433,0.9302256421515198,0.9153404512168983,0.3424906247572592,0.8560029206216752,0.9258459043486065,0.9111579320109601
37,0.32978292267505827,0.8628206797760125,0.9307828580978916,0.9156006624553373,0.3429898770606293,0.8560550745801606,0.9259572846975845,0.9104348020343772
38,0.32723314610238385,0.8634197161088684,0.9316769816850361,0.9168402771425838,0.33941953152626414,0.8582455408365495,0.927229088922842,0.9128011181027458
39,0.3214431202240369,0.8660459261188522,0.9338848490709317,0.9199513392625426,0.335409795195315,0.8600318139146761,0.9290214259798566,0.9152824538944944
40,0.3202182358227272,0.8666579849806832,0.9341639721152779,0.9201153208694435,0.3342467416740377,0.8615703556899968,0.929581990932403,0.9161759957925782
41,0.3171741592722096,0.8686374093849025,0.9355849531077689,0.9216712729050922,0.33460886040171084,0.8607489308438511,0.9296033139698003,0.9151805988332047
